Firmware,Interface,Engine,TMAP_V,AvgIgn,DWP,MethTriggerMode,FF,MethSafeMode,MethAdd,MethScale,MethPSI,VIN,E85_Setup,VFF_Offset,,fuel_30,fuel_35,fuel_40,fuel_45,fuel_50,fuel_55,fuel_60,fuel_65,fuel_70
21/13//5,JB4 Android A328,OBDII / All Other,1.63,0.0,0,0,0,1,25,90,3.0,5LC9J6023377,NONE,150,,90,90,90,90,90,90,90,90,90
BoostSafety,PID Gain,AutoShiftRed,Fuel_OL,FUA,1st_limiter,2nd_limiter,3rd_limiter,Options,N20_TMAP,6CylMode,LastSafety,,duty_15,duty_20,duty_25,duty_30,duty_35,duty_40,duty_45,duty_50,duty_55,duty_60,duty_65,duty_70
25.0,0,0,0,0,0.0,0.0,0.0,0_6_7_ON,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
timestamp,rpm,ecu_psi,target,boost,pedal,iat,fuelen,wgdc,throttle,fp_h,ign_1,avg_ign,calc_torque,trims,dme_bt,meth,fp_l,afr,gear,ff,load,clock,map,afr2,ign_2,ign_3,ign_4,ign_5,ign_6,oilf,waterf,transf,e85,boost2,trims2,mph
219.75,3075,0.0,3.0,0.0,0,71,0,50,20,3,17.0,7.1,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,201,89,0,0.4,25.0,55
221.75,3063,0.0,3.0,0.0,0,71,0,50,20,3,16.5,7.0,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,16.5,16.5,16.5,16.5,16.5,0,201,89,0,0.4,25.0,55
223.25,3049,0.0,3.0,0.0,0,71,0,50,20,3,16.5,6.9,0,25.0,0.0,0,0,25.5,4,0,25.5,6,6,25.5,16.5,16.5,16.5,16.5,16.5,0,201,89,0,0.4,25.0,54
224.25,2392,0.0,3.0,0.3,0,78,0,50,30,11,20.0,6.7,0,26.0,0.0,0,0,14.5,1,0,14.6,5,6,14.4,19.5,19.5,19.5,19.5,19.5,0,201,96,0,1.3,27.0,11
228.00,2313,0.0,3.0,0.0,0,78,0,50,30,6,41.0,6.8,0,26.0,0.0,0,0,14.3,1,0,14.5,5,6,14.5,20.3,22.5,20.3,22.5,20.3,0,201,96,0,1.7,26.0,13
229.75,2367,0.0,3.0,0.0,0,78,0,50,16,4,39.5,6.9,0,23.0,0.0,0,0,13.9,1,0,14.4,5,6,14.3,20.3,22.5,20.3,22.5,20.3,0,201,96,0,1.1,26.0,13
232.25,2346,0.0,3.0,0.0,0,78,0,50,16,3,17.0,7.0,0,15.0,0.0,0,0,12.5,1,0,14.0,5,6,13.1,24.8,25.5,24.8,25.5,24.8,0,201,96,0,0.9,21.0,13
233.50,2321,0.0,3.0,0.0,0,78,0,50,16,3,16.5,7.0,0,12.0,0.0,0,0,12.3,1,0,13.7,5,6,12.5,24.8,25.5,24.8,25.5,24.8,0,201,96,0,0.6,17.0,13
235.00,2240,0.0,3.0,0.0,0,78,0,50,16,2,15.5,7.1,0,12.0,0.0,0,0,13.0,1,0,13.5,5,6,12.9,16.5,16.5,16.5,16.5,16.5,0,201,96,0,0.4,16.0,13
236.50,2193,0.0,3.0,0.0,0,78,0,50,16,3,15.0,7.0,0,15.0,0.0,0,0,13.8,1,0,13.6,5,6,13.7,16.5,16.5,16.5,16.5,16.5,0,201,96,0,0.3,17.0,12
238.75,2101,0.0,3.0,0.0,0,78,0,50,16,3,14.0,7.1,0,15.0,0.0,0,0,14.0,1,0,13.7,5,6,14.2,15.0,15.0,15.0,15.0,15.0,0,201,96,0,0.3,17.0,12
239.75,2020,0.0,3.0,0.0,0,78,0,50,16,3,13.0,7.1,0,14.0,0.0,0,0,13.8,1,0,13.7,6,6,14.2,15.0,15.0,15.0,15.0,15.0,0,201,96,0,0.1,17.0,11
241.75,1896,0.0,3.3,0.0,0,78,0,50,16,3,4.5,7.1,0,14.0,0.0,0,0,14.2,1,0,13.8,6,6,14.2,11.3,11.3,11.3,11.3,11.3,0,201,96,0,0.0,16.0,11
243.50,1827,0.0,3.4,0.0,6,78,0,50,16,3,39.5,7.1,0,15.0,0.0,0,0,14.3,1,0,13.9,6,6,14.0,11.3,11.3,11.3,11.3,11.3,0,201,96,0,0.1,16.0,11
246.00,1918,0.0,3.3,0.0,20,78,0,50,20,5,43.0,7.1,0,15.0,0.0,0,0,14.7,1,0,14.1,6,6,15.1,39.8,39.8,39.8,39.8,39.8,0,201,96,0,0.0,18.0,11
247.00,1981,0.0,3.3,0.0,20,78,0,50,20,5,40.0,7.1,0,15.0,0.0,0,0,14.3,1,0,14.1,6,6,15.0,39.8,39.8,39.8,39.8,39.8,0,201,96,0,0.0,19.0,11
249.75,2119,0.0,3.0,0.0,21,78,0,50,26,6,36.5,7.2,0,20.0,0.0,0,0,16.3,1,0,14.7,5,6,16.3,39.0,39.0,39.0,39.0,39.0,0,201,98,0,0.0,22.0,11
251.75,2210,0.0,3.0,0.0,20,78,0,50,27,6,34.0,7.1,0,23.0,0.0,0,0,16.3,1,0,14.7,5,6,16.3,39.0,39.0,39.0,39.0,39.0,0,201,98,0,0.0,22.0,11
254.00,2235,0.0,3.0,0.0,14,78,0,50,22,6,39.5,7.1,0,23.0,0.0,0,0,15.5,1,0,14.9,5,6,15.6,36.0,36.0,36.0,36.0,36.0,0,201,98,0,0.0,25.0,11
255.50,2238,0.0,3.0,0.0,14,78,0,50,22,6,41.5,7.1,0,23.0,0.0,0,0,14.7,1,0,14.8,5,6,14.8,36.0,36.0,36.0,36.0,36.0,0,201,98,0,0.0,24.0,12
257.75,2476,0.0,3.0,0.0,28,78,0,50,30,7,33.5,7.2,0,25.0,0.0,0,0,15.6,1,0,15.0,5,6,15.0,37.5,37.5,37.5,37.5,37.5,0,201,98,0,0.0,24.0,12
259.75,2589,0.0,3.0,0.0,30,78,0,50,38,8,30.5,7.4,0,26.0,0.0,0,0,15.4,1,0,15.1,5,6,15.1,28.5,28.5,28.5,28.5,28.5,0,201,98,0,0.0,26.0,13
261.50,2804,0.0,3.0,0.0,30,78,0,50,38,9,27.5,7.1,0,26.0,0.0,0,0,15.2,1,0,15.1,5,6,14.8,28.5,28.5,28.5,28.5,28.5,0,201,98,0,0.0,27.0,14
263.50,2773,0.0,3.0,0.0,24,78,0,50,35,9,33.0,6.9,0,26.0,0.0,0,0,14.7,1,0,15.0,5,6,14.6,28.5,28.5,28.5,28.5,28.5,0,201,98,0,0.6,26.0,15
266.25,2854,0.0,3.0,0.0,0,78,0,50,19,8,45.0,6.9,0,25.0,0.0,0,0,14.5,1,0,14.9,5,6,14.7,34.5,34.5,34.5,34.5,34.5,0,201,98,0,1.1,26.0,16
268.25,2798,0.0,3.0,0.0,0,78,0,50,17,7,47.0,6.9,0,23.0,0.0,0,0,13.9,1,0,14.7,5,6,14.3,34.5,34.5,34.5,34.5,34.5,0,201,98,0,1.0,25.0,17
269.75,2723,0.0,3.0,0.0,0,78,0,50,17,5,19.0,7.0,0,23.0,0.0,0,0,13.0,1,0,14.4,5,6,13.4,36.0,36.0,36.0,36.0,36.0,0,201,98,0,0.9,22.0,16
272.00,2643,0.0,3.0,0.0,0,78,0,50,17,4,18.5,7.0,0,17.0,0.0,0,0,13.0,1,0,14.1,5,6,13.1,36.0,36.0,36.0,36.0,36.0,0,201,98,0,0.7,19.0,16
273.00,803,0.0,4.0,0.0,97,78,0,0,19,5,21.0,7.5,0,18.0,0.0,0,0,14.1,1,0,14.1,6,6,13.7,17.3,17.3,17.3,17.3,17.3,0,204,98,0,0.0,20.0,0
276.00,1215,0.0,4.0,0.0,97,78,0,0,40,5,15.0,7.2,0,18.0,0.0,0,0,14.1,1,0,14.1,6,6,13.7,17.3,17.3,17.3,17.3,17.3,0,204,98,0,0.0,20.0,0
277.50,2010,0.0,3.0,0.0,97,78,0,0,58,7,21.5,7.3,0,19.0,0.0,0,0,14.2,1,0,14.1,6,6,13.8,17.3,17.3,17.3,17.3,17.3,0,204,98,0,0.0,20.0,0
278.25,3101,0.0,3.0,0.0,76,78,0,0,82,10,20.5,7.2,0,19.0,0.0,0,0,14.3,1,0,14.1,7,6,14.7,21.0,21.0,21.0,21.0,21.0,0,204,98,0,0.0,22.0,0
280.75,3568,0.0,3.0,0.0,0,78,0,50,23,10,7.5,6.4,0,25.0,0.0,0,0,15.8,1,0,14.5,7,6,15.4,21.0,21.0,21.0,21.0,21.0,0,204,98,0,2.4,25.0,0
283.25,3188,0.0,3.0,0.0,0,78,0,50,20,10,16.5,6.9,0,25.0,0.0,0,0,25.5,1,0,16.7,7,6,25.5,16.5,17.3,16.5,17.3,16.5,0,204,98,0,1.8,25.0,0
284.50,3012,0.0,3.0,0.0,0,78,0,50,20,10,15.5,6.9,0,25.0,0.0,0,0,25.5,1,0,19.9,7,6,25.5,16.5,17.3,16.5,17.3,16.5,0,204,98,0,1.3,25.0,0
286.50,2751,0.0,3.0,0.0,0,78,0,50,19,10,14.5,7.0,0,25.0,0.0,0,0,25.5,1,0,19.9,7,6,25.5,15.8,15.8,15.8,15.8,15.8,0,204,98,0,0.9,25.0,0
287.50,2556,0.0,3.0,0.0,0,78,0,50,19,10,13.0,7.0,0,25.0,0.0,0,0,25.5,1,0,21.0,7,6,25.5,15.8,15.8,15.8,15.8,15.8,0,204,98,0,0.7,25.0,0
289.75,2329,0.0,3.0,0.0,0,78,0,50,19,10,11.0,7.0,0,25.0,0.0,0,0,25.5,1,0,22.6,5,6,25.5,12.0,12.0,12.0,12.0,12.0,0,204,98,0,0.4,25.0,0
290.75,2145,0.0,3.0,0.0,0,78,0,50,19,10,9.5,7.0,0,25.0,0.0,0,0,25.5,1,0,22.6,5,6,25.5,12.0,12.0,12.0,12.0,12.0,0,204,98,0,0.4,25.0,0
292.75,1913,0.0,3.1,0.0,0,78,0,50,17,10,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,23.2,5,6,25.5,6.0,6.0,6.0,6.0,6.0,0,204,98,0,0.3,25.0,0
294.00,1750,0.0,3.5,0.0,0,78,0,50,16,10,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,23.7,5,6,25.5,6.0,6.0,6.0,6.0,6.0,0,204,98,0,0.3,25.0,0
295.50,1538,0.0,3.5,0.0,0,78,0,50,16,10,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,24.0,5,6,25.5,0.0,0.0,0.0,6.0,6.0,0,204,98,0,0.1,25.0,0
296.50,1386,0.0,4.0,0.0,0,78,0,50,16,10,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,24.3,5,6,25.5,0.0,0.0,0.0,0.0,6.0,0,204,98,0,0.1,25.0,0
298.25,1235,0.0,4.0,0.0,0,78,0,50,13,9,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,24.7,7,6,25.5,0.0,0.0,0.0,0.0,6.0,0,204,98,0,0.1,25.0,0
300.75,1112,0.0,4.0,0.0,0,78,0,50,13,9,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,24.9,7,6,25.5,0.0,0.0,0.0,0.0,6.0,0,204,98,0,0.1,25.0,0
301.75,1029,0.0,4.0,0.0,0,78,0,50,13,9,0.0,7.1,0,25.0,0.0,0,0,25.5,1,0,25.0,7,6,25.5,0.0,0.0,0.0,0.0,6.0,0,204,98,0,0.1,25.0,0
304.00,907,0.0,4.0,0.0,0,78,0,50,12,8,9.5,7.1,0,25.0,0.0,0,0,25.5,1,0,25.1,7,6,25.5,7.5,3.0,6.0,3.0,6.0,0,204,98,0,0.1,25.0,0
305.50,857,0.0,4.0,0.0,0,78,0,50,13,8,25.0,7.1,0,25.0,0.0,0,0,20.3,1,0,24.1,7,6,25.5,7.5,3.0,6.0,3.0,6.0,0,204,98,0,0.1,25.0,0
307.00,805,0.0,4.0,0.0,0,78,0,50,13,8,24.5,7.1,0,25.0,0.0,0,0,16.6,1,0,22.6,7,6,22.5,27.0,23.3,25.5,23.3,25.5,0,204,98,0,0.1,25.0,0
308.25,787,0.0,4.0,0.0,0,78,0,50,13,7,8.5,7.1,0,25.0,0.0,0,0,14.7,1,0,21.1,7,6,17.1,27.0,23.3,25.5,23.3,25.5,0,204,98,0,0.1,25.0,0
311.25,760,0.0,4.0,0.0,0,78,0,50,13,7,9.5,7.1,0,25.0,0.0,0,0,14.1,1,0,19.7,7,6,15.7,14.3,11.3,12.8,11.3,12.8,0,204,98,0,0.0,25.0,0
312.25,722,0.0,4.0,0.0,0,78,0,50,13,7,13.0,7.1,0,25.0,0.0,0,0,13.9,1,0,18.5,7,6,15.3,14.3,11.3,12.8,11.3,12.8,0,204,98,0,0.0,25.0,0
314.00,728,0.0,4.0,0.0,0,78,0,50,13,6,3.5,7.1,0,25.0,0.0,0,0,13.5,1,0,17.5,7,6,14.7,15.8,12.0,14.3,12.0,14.3,0,204,98,0,0.0,25.0,0
315.50,704,0.0,4.0,0.0,0,78,0,50,13,6,6.5,7.1,0,25.0,0.0,0,0,13.3,1,0,16.7,7,6,14.3,15.8,12.0,14.3,12.0,14.3,0,204,98,0,0.0,25.0,0
317.00,711,0.0,4.0,0.0,0,78,0,50,13,6,2.0,7.1,0,25.0,0.0,0,0,13.1,1,0,16.0,7,6,14.0,8.3,4.5,6.8,4.5,6.8,0,204,98,0,0.0,24.0,0
318.25,701,0.0,4.0,0.0,0,78,0,50,13,6,1.5,7.3,0,22.0,0.0,0,0,12.9,1,0,15.3,6,6,13.8,8.3,4.5,6.8,4.5,6.8,0,204,98,0,0.0,24.0,0
320.75,694,0.0,4.0,0.0,0,78,0,50,13,5,2.0,7.1,0,21.0,0.0,0,0,12.8,1,0,14.8,6,6,13.5,5.3,0.8,3.8,0.8,3.8,0,204,98,0,0.0,24.0,0
321.75,692,0.0,4.0,0.0,0,78,0,50,13,5,1.5,7.1,0,20.0,0.0,0,0,12.7,1,0,14.4,6,6,13.4,5.3,0.8,3.8,0.8,3.8,0,204,98,0,0.0,24.0,0
323.00,688,0.0,4.0,0.0,0,78,0,50,13,5,1.5,7.1,0,20.0,0.0,0,0,12.7,1,0,14.1,6,6,13.2,4.5,0.8,3.0,0.8,3.0,0,204,98,0,0.0,23.0,0
324.50,687,0.0,4.0,0.0,0,78,0,50,13,4,1.0,7.1,0,20.0,0.0,0,0,12.6,1,0,13.8,6,6,13.1,4.5,0.8,3.0,0.8,3.0,0,204,98,0,0.0,23.0,0
326.75,678,0.0,4.0,0.0,0,78,0,50,13,4,2.0,7.1,0,20.0,0.0,0,0,12.6,1,0,13.5,6,6,13.0,4.5,0.0,3.0,0.0,3.0,0,204,98,0,0.0,23.0,0
327.75,671,0.0,4.0,0.0,0,78,0,50,13,4,3.0,7.1,0,20.0,0.0,0,0,12.6,1,0,13.4,6,6,12.9,4.5,0.0,3.0,0.0,3.0,0,204,98,0,0.0,23.0,0
328.75,2954,0.4,3.0,0.0,100,86,0,0,92,9,20.5,7.0,0,24.0,0.0,0,0,13.7,3,0,17.9,6,6,12.8,24.0,24.0,24.0,24.0,24.0,0,204,114,0,0.0,22.0,59
332.00,3606,1.6,3.0,0.9,100,86,0,0,92,11,21.5,6.7,0,24.0,0.0,0,0,13.7,3,0,17.9,6,6,13.1,24.0,24.0,24.0,24.0,24.0,0,204,114,0,0.7,27.0,59
334.75,4497,7.7,3.5,6.1,100,86,0,0,99,11,16.5,5.2,0,26.0,0.0,100,0,12.5,3,0,16.8,6,6,12.4,19.5,19.5,19.5,19.5,19.5,0,204,114,0,6.2,26.0,59
336.25,4875,11.9,3.5,13.1,100,86,0,0,99,11,10.0,4.3,0,30.0,0.0,100,0,12.4,3,0,15.9,5,6,12.3,19.5,19.5,19.5,19.5,19.5,0,204,114,0,12.9,28.0,60
338.25,5022,16.4,3.5,17.9,100,86,0,0,99,11,12.0,3.2,0,30.0,0.0,100,0,14.0,3,0,15.5,5,6,13.6,13.5,11.3,13.5,13.5,13.5,0,204,114,0,17.5,33.0,60
340.25,5068,16.7,3.7,19.6,100,86,0,0,99,11,10.0,3.5,0,37.0,0.0,100,0,12.2,3,0,14.9,5,6,12.0,13.5,11.3,13.5,13.5,13.5,0,204,114,0,19.0,36.0,63
342.75,5220,16.3,3.7,19.9,100,86,0,0,99,11,11.0,3.6,0,34.0,0.0,100,0,12.0,3,0,14.3,5,6,11.9,11.3,9.8,9.0,11.3,11.3,0,204,114,0,19.4,34.0,65
344.50,5300,15.7,3.8,19.6,100,86,0,0,99,12,11.0,3.6,0,33.0,0.0,100,0,11.8,3,0,13.8,5,6,11.7,11.3,9.8,9.0,11.3,11.3,0,204,114,0,19.4,33.0,67
346.25,5480,15.4,4.0,18.9,100,86,0,0,99,11,11.5,3.7,0,31.0,0.0,100,0,11.8,3,0,13.1,5,6,11.7,12.0,10.5,9.8,12.0,12.0,0,204,114,0,18.7,31.0,68
348.25,5587,15.5,4.1,18.7,100,86,0,0,99,11,12.5,3.8,0,31.0,0.0,100,0,11.8,3,0,13.1,5,6,11.8,12.0,10.5,9.8,12.0,12.0,0,204,114,0,18.6,30.0,71
351.00,5708,15.1,4.1,18.9,100,86,0,0,99,11,13.5,3.7,0,30.0,0.0,100,0,11.8,3,0,12.8,5,6,11.8,13.5,12.0,13.5,13.5,13.5,0,204,114,0,18.9,30.0,72
352.25,5805,14.4,4.4,18.6,100,86,0,0,99,11,13.5,3.6,0,29.0,0.0,100,0,11.8,3,0,12.4,5,6,11.7,13.5,12.0,13.5,13.5,13.5,0,204,114,0,18.9,29.0,74
354.50,5930,15.3,4.5,19.3,100,86,0,0,99,12,14.0,3.7,0,27.0,0.0,100,0,11.8,3,0,12.4,5,6,11.8,13.5,12.0,13.5,13.5,13.5,0,206,114,0,19.2,28.0,75
355.75,5976,15.7,4.4,19.3,100,86,0,0,99,11,14.0,3.7,0,26.0,0.0,100,0,11.8,3,0,12.3,5,6,11.9,13.5,12.0,13.5,13.5,13.5,0,206,114,0,19.3,26.0,77
358.50,6134,14.5,4.5,18.5,100,86,0,0,99,12,14.5,4.0,0,25.0,0.0,100,0,12.0,3,0,12.2,5,6,11.5,14.3,12.8,14.3,14.3,14.3,0,206,114,0,18.6,25.0,78
360.00,6211,13.8,4.7,18.0,100,86,0,0,99,12,15.5,3.9,0,25.0,0.0,100,0,12.0,3,0,12.1,5,6,11.8,14.3,12.8,14.3,14.3,14.3,0,206,114,0,18.2,24.0,80
363.50,6368,12.6,4.8,16.9,100,86,0,0,99,12,16.5,4.2,0,23.0,0.0,100,0,11.8,4,0,12.1,5,6,11.7,16.5,15.0,16.5,16.5,16.5,0,206,114,0,16.9,23.0,83
364.00,6412,12.1,5.0,16.6,100,86,0,0,99,12,17.0,4.2,0,24.0,0.0,100,0,12.1,4,0,12.1,5,6,12.1,16.5,15.0,16.5,16.5,16.5,0,206,114,0,16.5,23.0,83
366.25,5678,16.2,4.1,19.2,100,84,0,0,99,11,5.5,3.4,0,25.0,0.0,100,0,12.2,4,0,12.1,5,6,11.9,6.8,6.8,6.8,6.8,6.8,0,208,114,0,19.2,23.0,84
368.00,5118,17.1,3.7,20.2,100,84,0,0,99,11,11.0,3.3,0,25.0,0.0,100,0,12.2,4,0,12.1,5,6,12.2,6.8,6.8,6.8,6.8,6.8,0,208,114,0,20.2,24.0,85
370.25,5103,17.3,3.7,21.1,100,84,0,0,99,11,11.0,3.5,0,25.0,0.0,100,0,12.2,4,0,12.1,5,6,12.2,11.3,9.8,8.3,11.3,10.5,0,208,114,0,21.0,25.0,87
371.50,5121,17.2,3.7,20.9,100,84,0,0,99,11,11.0,3.5,0,25.0,0.0,100,0,12.0,4,0,12.1,5,6,11.9,11.3,9.8,8.3,11.3,10.5,0,208,114,0,21.0,25.0,88
373.50,5191,17.1,3.7,20.7,100,84,0,0,99,12,11.0,3.4,0,25.0,0.0,100,0,12.0,4,0,12.1,5,6,12.0,12.0,9.8,9.0,12.0,11.3,0,208,114,0,20.6,24.0,90
375.25,5231,17.3,3.7,21.0,100,82,0,0,99,11,11.0,3.4,0,24.0,0.0,100,0,11.9,4,0,12.0,5,6,11.9,12.0,9.8,9.0,12.0,11.3,0,208,114,0,20.9,24.0,90
377.50,5283,16.3,3.8,20.4,100,82,0,0,99,11,11.0,3.5,0,23.0,0.0,100,0,11.8,4,0,12.0,6,6,11.9,12.0,10.5,9.0,12.0,11.3,0,208,114,0,20.6,23.0,91
379.25,5315,17.0,3.8,20.6,100,82,0,0,99,11,11.0,3.5,0,22.0,0.0,100,0,11.9,4,0,12.0,6,6,11.9,12.0,10.5,9.0,12.0,11.3,0,208,114,0,20.3,23.0,93
380.50,5396,16.8,3.8,20.4,100,82,0,0,99,11,11.5,3.6,0,22.0,0.0,100,0,12.0,4,0,12.0,6,6,12.0,12.0,10.5,9.0,12.0,11.3,0,208,114,0,20.0,23.0,94
382.50,5445,15.8,4.0,19.9,100,80,0,0,99,11,12.0,3.6,0,22.0,0.0,100,0,12.1,4,0,12.0,6,6,12.0,12.0,10.5,9.0,12.0,11.3,0,206,114,0,20.0,23.0,95
384.75,5523,14.7,4.0,19.6,100,80,0,0,99,11,14.5,3.6,0,22.0,0.0,100,0,12.1,4,0,12.0,6,6,12.0,12.8,11.3,9.8,12.8,12.0,0,206,114,0,19.7,23.0,96
386.25,5561,15.3,4.1,18.9,100,80,0,0,99,12,12.5,3.6,0,23.0,0.0,100,0,12.1,4,0,12.1,5,6,12.0,12.8,11.3,9.8,12.8,12.0,0,206,114,0,19.0,23.0,98
388.25,5543,2.0,4.1,13.1,100,80,0,0,99,12,7.0,3.4,0,23.0,0.0,100,0,12.1,4,0,12.1,5,6,12.0,9.8,9.8,9.8,9.8,9.8,0,206,114,0,20.3,23.0,98
390.00,5623,0.0,4.1,3.4,0,80,0,50,20,6,43.5,5.7,0,12.0,0.0,100,0,10.1,4,0,11.7,5,6,10.3,9.8,9.8,9.8,9.8,9.8,0,206,114,0,14.3,16.0,98
392.75,5523,0.0,4.0,0.4,0,80,0,50,24,3,20.0,6.7,0,25.0,0.0,100,0,11.0,4,0,11.6,5,6,10.5,21.0,20.3,21.0,20.3,21.0,0,204,114,0,4.8,25.0,98
393.75,5476,0.0,4.0,0.1,0,80,0,50,24,3,19.5,6.8,0,25.0,0.0,100,0,19.7,4,0,13.2,5,6,19.8,21.0,20.3,21.0,20.3,21.0,0,204,114,0,3.4,25.0,98
396.00,5370,0.0,4.0,0.0,0,80,0,50,24,3,19.5,6.9,0,25.0,0.0,100,0,25.5,4,0,15.7,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,114,0,1.6,25.0,96
396.25,5325,0.0,3.8,0.0,0,80,0,50,24,3,19.5,7.0,0,25.0,0.0,98,0,25.5,4,0,17.6,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,114,0,1.1,25.0,95
398.50,5227,0.0,3.8,0.0,0,80,0,50,24,3,19.5,7.0,0,25.0,0.0,77,0,25.5,4,0,19.2,6,6,25.5,20.3,19.5,19.5,19.5,19.5,0,204,114,0,0.9,25.0,93
400.00,5166,0.0,3.7,0.0,0,80,0,50,24,4,19.5,7.0,0,25.0,0.0,60,0,25.5,4,0,20.5,6,6,25.5,20.3,19.5,20.3,19.5,20.3,0,204,114,0,0.7,25.0,91
402.25,5097,0.0,3.5,0.0,0,80,0,50,24,4,19.5,7.0,0,25.0,0.0,41,0,25.5,4,0,21.5,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,114,0,0.6,25.0,91
403.50,5039,0.0,3.5,0.0,0,78,0,50,24,4,19.5,7.0,0,25.0,0.0,31,0,25.5,4,0,22.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,114,0,0.4,25.0,90
405.00,4966,0.0,3.5,0.0,0,78,0,50,24,4,19.5,6.9,0,25.0,0.0,24,0,25.5,4,0,22.9,6,6,25.5,20.3,19.5,20.3,19.5,20.3,0,204,114,0,0.4,25.0,88
406.25,4918,0.0,3.5,0.0,0,78,0,50,24,4,19.5,7.1,0,25.0,0.0,15,0,25.5,4,0,23.8,6,6,25.5,20.3,19.5,20.3,19.5,20.3,0,203,114,0,0.4,25.0,87
409.00,4850,0.0,3.7,0.0,0,78,0,50,24,4,19.0,7.0,0,25.0,0.0,12,0,25.5,4,0,23.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,203,114,0,0.4,25.0,87
410.25,4794,0.0,3.5,0.0,0,77,0,50,24,4,19.5,7.0,0,25.0,0.0,8,0,25.5,4,0,24.2,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,203,114,0,0.4,25.0,86
411.75,4738,0.0,3.5,0.0,0,77,0,50,24,4,19.5,7.0,0,25.0,0.0,5,0,25.5,4,0,24.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,203,114,0,0.4,25.0,85
413.00,4690,0.0,3.7,0.0,0,77,0,50,24,4,19.5,6.9,0,25.0,0.0,2,0,25.5,4,0,24.7,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,203,114,0,0.7,25.0,83
415.25,4635,0.0,3.5,0.0,0,77,0,50,23,4,19.5,6.9,0,25.0,0.0,0,0,25.5,4,0,24.8,6,6,25.5,20.3,19.5,20.3,19.5,20.3,0,203,114,0,1.0,25.0,82
416.25,4604,0.0,3.5,0.0,0,77,0,50,23,4,19.5,7.0,0,25.0,0.0,0,0,25.5,4,0,25.1,6,6,25.5,20.3,19.5,20.3,19.5,20.3,0,203,114,0,1.1,25.0,81
418.00,4565,0.0,3.5,0.0,0,77,0,50,23,4,20.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.1,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,203,114,0,1.0,25.0,81
419.25,4524,0.0,3.5,0.0,0,75,0,50,23,4,19.5,6.9,0,25.0,0.0,0,0,25.5,4,0,25.2,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.1,25.0,80
421.50,4488,0.0,3.4,0.0,0,75,0,50,22,4,20.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.2,6,6,25.5,19.5,20.3,19.5,20.3,19.5,0,201,114,0,1.1,25.0,80
422.50,4451,0.0,3.5,0.0,0,75,0,50,22,4,20.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.3,6,6,25.5,19.5,20.3,19.5,20.3,19.5,0,201,114,0,1.1,25.0,79
424.25,4421,0.0,3.4,0.0,0,75,0,50,22,4,19.5,6.9,0,25.0,0.0,0,0,25.5,4,0,25.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,78
425.50,4386,0.0,3.4,0.0,0,75,0,50,22,4,19.5,6.9,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,78
427.75,4355,0.0,3.4,0.0,0,75,0,50,22,5,19.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,78
428.25,4332,0.0,3.4,0.0,0,75,0,50,22,5,19.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,77
430.25,4301,0.0,3.3,0.0,0,75,0,50,22,5,19.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,77
431.50,4276,0.0,3.3,0.0,0,75,0,50,22,5,19.0,6.8,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,75
432.75,4237,0.0,3.3,0.0,0,75,0,50,22,5,19.0,6.9,0,25.0,0.0,0,0,25.5,4,0,25.5,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,114,0,1.0,25.0,75
